"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"worms_aphia_id";"fides_area";"area";"area_bis";"tac_area_description";"comments";"latin_name_join"
"514";"Other regions";"Gulper shark";"Centrophorus atromarginatus, Centrophorus granulosus, Centrophorus harrissoni, Centrophorus isodon, Centrophorus lusitanicus, Centrophorus moluccensis, Centrophorus squamosus, Centrophorus tessellatus, Centrophorus uyato, Centrophorus, Centrophorus spp";"CECAF";NA;"GVA, GUP, CEU, GVI, CPL, CEM, GUQ, CEE, CPU, CWO";"109005000101, 109005000102, 109005000103, 109005000104, 109005000105, 109005000106, 109005000107, 109005000108, 109005000109";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Centrophorus atromarginatus, Centrophorus granulosus, Centrophorus harrissoni, Centrophorus isodon, Centrophorus lusitanicus, Centrophorus moluccensis, Centrophorus squamosus, Centrophorus tessellatus, Centrophorus uyato, Centrophorus, Centrophorus spp"
"515";"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"CECAF";NA;"CYO";"105907";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Centroscymnus coelolepis"
"516";"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"CECAF";NA;"CYP";"105908";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Centroscymnus crepidater"
"517";"Other regions";"Black dogfish";"Centroscyllium fabricii";"CECAF";NA;"CFB";"105906";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Centroscyllium fabricii"
"518";"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"CECAF";NA;"HXC";"105831";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Chlamydoselachus anguineus"
"519";"Other regions";"Tongue sole";"Cynoglossus robustus, Cynoglossus bilineatus, Cynoglossus dubius, Cynoglossus lingua, Cynoglossus cynoglossus, Cynoglossus microlepis, Cynoglossus puncticeps, Cynoglossus interruptus, Cynoglossus arel, Cynoglossus semifasciatus, Cynoglossus joyneri, Cynoglossus macrostomus, Cynoglossus semilaevis, Cynoglossus canariensis, Cynoglossus abbreviatus, Cynoglossus senegalensis, Cynoglossus lida, Cynoglossus zanzibarensis, Cynoglossus browni, Cynoglossus cadenati, Cynoglossus monodi, Cynoglossus, Cynoglossus spp";"CECAF";NA;"YOT, YOB, YOD, YOG, YOY, YOO, YOP, YON, YOR, YOF, YOJ, YOM, YOV, YOI, YOA, YOE, YOS, YOZ, YOW, YQF, YQG, YOX";"183004003101, 183004003102, 183004003103, 183004003104, 183004003105, 183004003106, 183004003107, 183004003108, 183004003109, 183004003110, 183004003111, 183004003112, 183004003113, 183004003114, 183004003115, 183004003116, 183004003117, 183004003118, 183004003120, 183004003121, 183004003122";"No TAC";"All areas";"34";"";"";"Cynoglossus robustus, Cynoglossus bilineatus, Cynoglossus dubius, Cynoglossus lingua, Cynoglossus cynoglossus, Cynoglossus microlepis, Cynoglossus puncticeps, Cynoglossus interruptus, Cynoglossus arel, Cynoglossus semifasciatus, Cynoglossus joyneri, Cynoglossus macrostomus, Cynoglossus semilaevis, Cynoglossus canariensis, Cynoglossus abbreviatus, Cynoglossus senegalensis, Cynoglossus lida, Cynoglossus zanzibarensis, Cynoglossus browni, Cynoglossus cadenati, Cynoglossus monodi, Cynoglossus, Cynoglossus spp"
"520";"Other regions";"Kitefin shark";"Dalatias licha";"CECAF";NA;"SCK";"105910";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Dalatias licha"
"521";"Other regions";"Birdbeak dogfish";"Deania calcea";"CECAF";NA;"DCA";"105903";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Deania calcea"
"522";"Other regions";"Scad";"Decapterus punctatus, Decapterus kurroides, Decapterus macrosoma, Decapterus muroadsi, Decapterus maruadsi, Decapterus russelli, Decapterus tabl, Decapterus macarellus, Decapterus, Decapterus spp";"CECAF";NA;"WEC, DCK, DCC, DCD, RSA, RUS, DCT, MSD, SDX";"170023004301, 170023004302, 170023004303, 170023004304, 170023004307, 170023004308, 170023004309, 170023004311";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"Decapterus punctatus, Decapterus kurroides, Decapterus macrosoma, Decapterus muroadsi, Decapterus maruadsi, Decapterus russelli, Decapterus tabl, Decapterus macarellus, Decapterus, Decapterus spp"
"523";"Other regions";"Large-eye dentex";"Dentex macrophthalmus";"CECAF";NA;"DEL";"273965";"No TAC";"All areas";"34";"";"";"Dentex macrophthalmus"
"524";"Other regions";"Anchovy";"Engraulis encrasicolus";"CECAF";NA;"ANE";"126426";"No TAC";"All areas";"34";"";"";"Engraulis encrasicolus"
"525";"Other regions";"White grouper";"Epinephelus aeneus";"CECAF";NA;"GPW";"127032";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"Epinephelus aeneus"
"526";"Other regions";"Bonga shad";"Ethmalosa fimbriata";"CECAF";NA;"BOA";"280725";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"Ethmalosa fimbriata"
"527";"Other regions";"Great lanternshark";"Etmopterus princeps";"CECAF";NA;"ETR";"105911";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Etmopterus princeps"
"528";"Other regions";"Velvet belly";"Etmopterus spinax";"CECAF";NA;"ETX";"105913";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Etmopterus spinax"
"529";"Other regions";"Southern pink shrimp";"Farfantepenaeus notialis";"CECAF";NA;"SOP";"234119";"No TAC";"All areas";"34";"";"";"Farfantepenaeus notialis"
"530";"Other regions";"Lesser African threadfin";"Galeoides decadactylus";"CECAF";NA;"GAL";"126997";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"Galeoides decadactylus"
"531";"Other regions";"Mouse catshark";"Galeus murinus";"CECAF";NA;"GAM";"105813";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Galeus murinus"
"532";"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"CECAF";NA;"SBL";"105833";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Hexanchus griseus"
"533";"Other regions";"Common squid";"Loligo vulgaris";"CECAF";NA;"SQR";"140271";"No TAC";"All areas";"34";"";"";"Loligo vulgaris"
"534";"Other regions";"Benguela hake";"Merluccius polli";"CECAF";NA;"HKB";"272457";"No TAC";"All areas";"34";"";"";"Merluccius polli"
"535";"Other regions";"Senegalese hake";"Merluccius senegalensis";"CECAF";NA;"HKM";"126485";"No TAC";"All areas";"34";"";"";"Merluccius senegalensis"
"536";"Other regions";"Common octopus";"Octopus vulgaris";"CECAF";NA;"OCC";"140605";"No TAC";"All areas";"34";"";"";"Octopus vulgaris"
"537";"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"CECAF";NA;"OXN";"105915";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Oxynotus paradoxus"
"538";"Other regions";"axillary sea bream";"Pagellus acarne";"CECAF";NA;"SBA";"127057";"No TAC";"34.1.1";"34_1_1";"";"";"Pagellus acarne"
"539";"Other regions";"Red pandora";"Pagellus bellottii";"CECAF";NA;"PAR";"127058";"No TAC";"All areas";"34";"";"";"Pagellus bellottii"
"540";"Other regions";"Blue spotted sea bream";"Pagrus caeruleostictus";"CECAF";NA;"BSC";"127062";"No TAC";"All areas";"34";"";"";"Pagrus caeruleostictus"
"541";"Other regions";"Deepwater rose shrimp";"Parapenaeus longirostris";"CECAF";NA;"DPS";"107109";"No TAC";"All areas";"34";"";"";"Parapenaeus longirostris"
"542";"Other regions";"Grunt";"Pomadasys stridens, Pomadasys commersonnii, Pomadasys argenteus, Pomadasys maculatus, Pomadasys olivaceus, Pomadasys opercularis, Pomadasys bayanus, Pomadasys branickii, Pomadasys crocro, Pomadasys macracanthus, Pomadasys incisus, Pomadasys jubelini, Pomadasys perotaei, Pomadasys multimaculatum, Pomadasys suillus, Pomadasys kaakan, Pomadasys panamensis, Pomadasys rogerii, Pomadasys argyreus, Pomadasys furcatus, Pomadasys taeniatus, Pomadasys corvinaeformis, Pomadasys, Pomadasys spp";"CECAF";NA;"PKS, HDH, GRL, PKL, PKV, PKO, PBJ, PBI, PKR, PKN, BGR, BUR, PKE, PKT, PKK, KAH, YSZ, BGZ, QCZ, QCY, QDA, OWC, BGX";"170036020901, 170036020903, 170036020904, 170036020905, 170036020907, 170036020908, 170036020910, 170036020911, 170036020912, 170036020915, 170036020918, 170036020919, 170036020920, 170036020921, 170036020922, 170036020923, 170036020924, 170036020925, 170036020926, 170036020927, 170036020928, 170036020929";"No TAC";"All areas";"34";"";"";"Pomadasys stridens, Pomadasys commersonnii, Pomadasys argenteus, Pomadasys maculatus, Pomadasys olivaceus, Pomadasys opercularis, Pomadasys bayanus, Pomadasys branickii, Pomadasys crocro, Pomadasys macracanthus, Pomadasys incisus, Pomadasys jubelini, Pomadasys perotaei, Pomadasys multimaculatum, Pomadasys suillus, Pomadasys kaakan, Pomadasys panamensis, Pomadasys rogerii, Pomadasys argyreus, Pomadasys furcatus, Pomadasys taeniatus, Pomadasys corvinaeformis, Pomadasys, Pomadasys spp"
"543";"Other regions";"West African croakers";"Pseudotolithus senegallus, Pseudotolithus senegalensis, Pseudotolithus typus, Pseudotolithus moorii, Pseudotolithus elongatus, Pseudotolithus epipercus, Pseudotolithus, Pseudotolithus spp";"CECAF";NA;"CKL, PSS, PTY, UDM, PSE, QCK, CKW";"170037045701, 170037045702, 170037045703, 170037045704, 170037045705, 170037045706";"No TAC";"34.1.1";"34_1_1";"";"";"Pseudotolithus senegallus, Pseudotolithus senegalensis, Pseudotolithus typus, Pseudotolithus moorii, Pseudotolithus elongatus, Pseudotolithus epipercus, Pseudotolithus, Pseudotolithus spp"
"544";"Other regions";"Sardine";"Sardina pilchardus";"CECAF";NA;"PIL";"126421";"No TAC";"34.1.1, 34.1.3";"34_1_1,34_1_3";"";"";"Sardina pilchardus"
"545";"Other regions";"Round sardinella";"Sardinella aurita";"CECAF";NA;"SAA";"126422";"No TAC";"All areas";"34";"";"";"Sardinella aurita"
"546";"Other regions";"Short-body sardinella";"Sardinella maderensis";"CECAF";NA;"SAE";"126423";"No TAC";"All areas";"34";"";"";"Sardinella maderensis"
"547";"Other regions";"Chub mackerel";"Scomber colias";"CECAF";NA;"VMA";"151174";"No TAC";"All areas";"34";"";"";"Scomber colias"
"548";"Other regions";"Knifetooth dogfish";"Scymnodon ringens";"CECAF";NA;"SYR";"105918";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"Scymnodon ringens"
"549";"Other regions";"Cuttlefish";"Sepia hierredda";"CECAF";NA;"CVT";"342138";"No TAC";"All areas";"34";"";"";"Sepia hierredda"
"550";"Other regions";"Common cuttlefish";"Sepia officinalis";"CECAF";NA;"CTC";"141444";"No TAC";"All areas";"34";"";"";"Sepia officinalis"
"551";"Other regions";"Porgies, seabreams nei";"Sparidae";"CECAF";NA;"SBX";"125564";"No TAC";"34.1.1";"34_1_1";"";"";"Sparidae"
"552";"Other regions";"Horse mackerel";"Trachurus trachurus, Trachurus picturatus, Trachurus japonicus, Trachurus murphyi, Trachurus symmetricus, Trachurus mediterraneus, Trachurus lathami, Trachurus capensis, Trachurus trecae, Trachurus declivis, Trachurus delagoa, Trachurus indicus, Trachurus novaezelandiae, Trachurus, Trachurus spp";"CECAF";NA;"HOM, JAA, JJM, CJM, PJM, HMM, RSC, HMC, HMZ, HMG, TUD, TUJ, TUZ, JAX";"170023000401, 170023000402, 170023000403, 170023000405, 170023000406, 170023000408, 170023000411, 170023000413, 170023000414, 170023000415, 170023000416, 170023000417, 170023000418";"No TAC";"All areas";"34";"";"";"Trachurus trachurus, Trachurus picturatus, Trachurus japonicus, Trachurus murphyi, Trachurus symmetricus, Trachurus mediterraneus, Trachurus lathami, Trachurus capensis, Trachurus trecae, Trachurus declivis, Trachurus delagoa, Trachurus indicus, Trachurus novaezelandiae, Trachurus, Trachurus spp"
"553";"Other regions";"Jack mackerel";"Trachurus murphyi";"SPRFMO";NA;"CJM";"273303";"SPRFMO";"All areas";"81.870000000000005";"";"FIDES match";"Trachurus murphyi"
"554";"Other regions";"Wahoo";"Acanthocybium solandri";"ICCAT";NA;"WAH";"127014";"No TAC";"All areas";"21,31,27,34,37";"";"";"Acanthocybium solandri"
"555";"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"ICCAT";NA;"BTH";"105835";"No TAC";"All areas";"21,31,27,34,37";"";"";"Alopias superciliosus"
"556";"Other regions";"Common thresher shark";"Alopias vulpinus";"ICCAT";NA;"ALV";"105836";"No TAC";"All areas";"21,31,27,34,37";"";"";"Alopias vulpinus"
"557";"Other regions";"Bullet tuna";"Auxis rochei";"ICCAT";NA;"BLT";"127015";"No TAC";"All areas";"21,31,27,34,37";"";"";"Auxis rochei"
"558";"Other regions";"Frigate tuna";"Auxis thazard";"ICCAT";NA;"FRZ";"127016";"No TAC";"All areas";"21,31,27,34,37";"";"";"Auxis thazard"
"559";"Other regions";"Silky shark";"Carcharhinus falciformis";"ICCAT";NA;"FAL";"105789";"No TAC";"All areas";"21,31,27,34,37";"";"";"Carcharhinus falciformis"
"560";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"ICCAT";NA;"OCS";"105794";"No TAC";"All areas";"21,31,27,34,37";"";"";"Carcharhinus longimanus"
"561";"Other regions";"Requiem sharks";"Carcharhinus acronotus, Carcharhinus albimarginatus, Carcharhinus altimus, Carcharhinus amblyrhynchoides, Carcharhinus amblyrhynchos, Carcharhinus amboinensis, Carcharhinus borneensis, Carcharhinus brachyurus, Carcharhinus brevipinna, Carcharhinus cautus, Carcharhinus dussumieri, Carcharhinus falciformis, Carcharhinus fitzroyensis, Carcharhinus galapagensis, Carcharhinus hemiodon, Carcharhinus isodon, Carcharhinus leiodon, Carcharhinus leucas, Carcharhinus limbatus, Carcharhinus longimanus, Carcharhinus macloti, Carcharhinus melanopterus, Carcharhinus obscurus, Carcharhinus perezi, Carcharhinus plumbeus, Carcharhinus porosus, Carcharhinus sealei, Carcharhinus signatus, Carcharhinus sorrah, Carcharhinus tilstoni, Carcharhinus, Carcharhinus spp";"ICCAT";NA;"CCN, ALS, CCA, CCY, AML, CCF, CCX, BRO, CCB, CCC, CCD, FAL, CCZ, CCG, CCK, CCO, CCJ, CCE, CCL, OCS, CCM, BLR, DUS, CCV, CCP, CCR, CCI, CCS, CCQ, CCU, CWZ";"108008000101, 108008000102, 108008000103, 108008000104, 108008000105, 108008000106, 108008000107, 108008000108, 108008000109, 108008000110, 108008000111, 108008000112, 108008000113, 108008000114, 108008000115, 108008000116, 108008000117, 108008000118, 108008000119, 108008000120, 108008000121, 108008000122, 108008000123, 108008000124, 108008000125, 108008000126, 108008000127, 108008000128, 108008000129, 108008000130";"No TAC";"All areas";"21,31,27,34,37";"";"";"Carcharhinus acronotus, Carcharhinus albimarginatus, Carcharhinus altimus, Carcharhinus amblyrhynchoides, Carcharhinus amblyrhynchos, Carcharhinus amboinensis, Carcharhinus borneensis, Carcharhinus brachyurus, Carcharhinus brevipinna, Carcharhinus cautus, Carcharhinus dussumieri, Carcharhinus falciformis, Carcharhinus fitzroyensis, Carcharhinus galapagensis, Carcharhinus hemiodon, Carcharhinus isodon, Carcharhinus leiodon, Carcharhinus leucas, Carcharhinus limbatus, Carcharhinus longimanus, Carcharhinus macloti, Carcharhinus melanopterus, Carcharhinus obscurus, Carcharhinus perezi, Carcharhinus plumbeus, Carcharhinus porosus, Carcharhinus sealei, Carcharhinus signatus, Carcharhinus sorrah, Carcharhinus tilstoni, Carcharhinus, Carcharhinus spp"
"562";"Other regions";"Dolphinfish";"Coryphaena hippurus";"ICCAT";NA;"DOL";"126846";"No TAC";"All areas";"21,31,27,34,37";"";"";"Coryphaena hippurus"
"563";"Other regions";"Atlantic black skipjack";"Euthynnus alletteratus";"ICCAT";NA;"LTA";"127017";"No TAC";"All areas";"21,31,27,34,37";"";"";"Euthynnus alletteratus"
"564";"Other regions";"Sailfish";"Istiophorus albicans";"ICCAT";NA;"SAI";"126949";"AE45W,AW45W";"All areas";"21,31,27,34,37";"";"FIDES match";"Istiophorus albicans"
"565";"Other regions";"Shortfin mako";"Isurus oxyrinchus";"ICCAT";NA;"SMA";"105839";"AN05N";"All areas";"21,31,27,34,37";"";"FIDES match";"Isurus oxyrinchus"
"566";"Other regions";"Longfin mako shark";"Isurus paucus";"ICCAT";NA;"LMA";"105840";"No TAC";"All areas";"21,31,27,34,37";"";"";"Isurus paucus"
"567";"Other regions";"White marlin";"Kajikia albida";"ICCAT";NA;"WHM";"712906";"ATLANT";"All areas";"21,31,27,34,37";"";"";"Kajikia albida"
"568";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"ICCAT";NA;"SKJ";"127018";"No TAC";"All areas";"21,31,27,34,37";"";"";"Katsuwonus pelamis"
"569";"Other regions";"Porbeagle";"Lamna nasus";"ICCAT";NA;"POR";"105841";"No TAC";"All areas";"21,31,27,34,37";"";"";"Lamna nasus"
"570";"Other regions";"Blue marlin, Pacific blue marlin";"Makaira nigricans, Makaira mazara";"ICCAT";NA;"BUM, BLZ";"126950, 219729";"ATLANT";"All areas";"21,31,27,34,37";"";"FIDES match";"Makaira nigricans, Makaira mazara"
"571";"Other regions";"Mobulidae-manta rays";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp";"ICCAT";NA;"RMA, RMB, RME, RMH, RMK, RMM, RMU, RMN, RMT, RMO, RMV";"110812000101, 110812000102, 110812000103, 110812000104, 110812000105, 110812000106, 110812000107, 110812000108, 110812000109, 110812000110";"No TAC";"All areas";"21,31,27,34,37";"";"";"Mobula alfredi, Mobula birostris, Mobula eregoodoo, Mobula hypostoma, Mobula kuhlii, Mobula mobular, Mobula munkiana, Mobula rochebrunei, Mobula tarapacana, Mobula thurstoni, Mobula, Mobula spp"
"572";"Other regions";"Plain bonito";"Orcynopsis unicolor";"ICCAT";NA;"BOP";"127019";"No TAC";"All areas";"21,31,27,34,37";"";"";"Orcynopsis unicolor"
"573";"Other regions";"Blue shark";"Prionace glauca";"ICCAT";NA;"BSH";"105801";"AN05N, AS05N";"All areas";"21,31,27,34,37";"";"FIDES match";"Prionace glauca"
"574";"Other regions";"Whale shark";"Rhincodon typus";"ICCAT";NA;"RHN";"105847";"No TAC";"All areas";"21,31,27,34,37";"";"";"Rhincodon typus"
"575";"Other regions";"Atlantic bonito";"Sarda sarda";"ICCAT";NA;"BON";"127021";"No TAC";"All areas";"21,31,27,34,37";"";"";"Sarda sarda"
"576";"Other regions";"Serra Spanish mackerel";"Scomberomorus brasiliensis";"ICCAT";NA;"BRS";"273811";"No TAC";"All areas";"21,31,27,34,37";"";"";"Scomberomorus brasiliensis"
"577";"Other regions";"King mackerel";"Scomberomorus cavalla";"ICCAT";NA;"KGM";"159340";"No TAC";"All areas";"21,31,27,34,37";"";"";"Scomberomorus cavalla"
"578";"Other regions";"Atlantic Spanish mackerel";"Scomberomorus maculatus";"ICCAT";NA;"SSM";"159342";"No TAC";"All areas";"21,31,27,34,37";"";"";"Scomberomorus maculatus"
"579";"Other regions";"Cero";"Scomberomorus regalis";"ICCAT";NA;"CER";"273819";"No TAC";"All areas";"21,31,27,34,37";"";"";"Scomberomorus regalis"
"580";"Other regions";"West African Spanish mackerel";"Scomberomorus tritor";"ICCAT";NA;"MAW";"127025";"No TAC";"All areas";"21,31,27,34,37";"";"";"Scomberomorus tritor"
"581";"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"ICCAT";NA;"SPL";"105816";"No TAC";"All areas";"21,31,27,34,37";"";"";"Sphyrna lewini"
"582";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"ICCAT";NA;"SPK";"105817";"No TAC";"All areas";"21,31,27,34,37";"";"";"Sphyrna mokarran"
"583";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"ICCAT";NA;"SPZ";"105819";"No TAC";"All areas";"21,31,27,34,37";"";"";"Sphyrna zygaena"
"584";"Other regions";"Mediterranean spearfish";"Tetrapturus belone";"ICCAT";NA;"MSP";"126952";"No TAC";"All areas";"21,31,27,34,37";"";"";"Tetrapturus belone"
"585";"Other regions";"Roundscale spearfish";"Tetrapturus georgii";"ICCAT";NA;"RSP";"126953";"No TAC";"All areas";"21,31,27,34,37";"";"";"Tetrapturus georgii"
"586";"Other regions";"Longbill spearfish";"Tetrapturus pfluegeri";"ICCAT";NA;"SPF";"126954";"No TAC";"All areas";"21,31,27,34,37";"";"";"Tetrapturus pfluegeri"
"587";"Other regions";"Albacore tuna";"Thunnus alalunga";"ICCAT";NA;"ALB";"127026";"AS05N,AN05N";"All areas";"31, 34, 41, 47";"";"FIDES match";"Thunnus alalunga"
"588";"Other regions";"Yellowfin tuna";"Thunnus albacares";"ICCAT";NA;"YFT";"127027";"ATLANT";"All areas";"21,27, 37";"";"FIDES match";"Thunnus albacares"
"589";"Other regions";"Blackfin tuna";"Thunnus atlanticus";"ICCAT";NA;"BLF";"159343";"No TAC";"All areas";"21,31,27,34,37";"";"";"Thunnus atlanticus"
"590";"Other regions";"Bigeye tuna";"Thunnus obesus";"ICCAT";NA;"BET";"127028";"ATLANT";"All areas";"21,31,27,34,37";"";"FIDES match";"Thunnus obesus"
"591";"Other regions";"Bluefin tuna";"Thunnus thynnus";"ICCAT";NA;"BFT";"127029";"AE45WM,AVARCH";"All areas";"31,27,34,37,47";"";"FIDES match";"Thunnus thynnus"
"592";"Other regions";"Swordfish";"Xiphias gladius";"ICCAT";NA;"SWO";"127094";"AN05N,AS05N,MED";"All areas";"21,31,27,34,37";"";"FIDES match";"Xiphias gladius"
"593";"Other regions";"Wahoo";"Acanthocybium solandri";"IOTC";NA;"WAH";"127014";"No TAC";"All areas";"51.57";"";"";"Acanthocybium solandri"
"594";"Other regions";"Pelagic thresher shark";"Alopias pelagicus";"IOTC";NA;"PTH";"220019";"No TAC";"All areas";"51.57";"";"";"Alopias pelagicus"
"595";"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"IOTC";NA;"BTH";"105835";"No TAC";"All areas";"51.57";"";"";"Alopias superciliosus"
"596";"Other regions";"Bullet tuna";"Auxis rochei";"IOTC";NA;"BLT";"127015";"No TAC";"All areas";"51.57";"";"";"Auxis rochei"
"597";"Other regions";"Frigate tuna";"Auxis thazard";"IOTC";NA;"FRZ";"127016";"No TAC";"All areas";"51.57";"";"";"Auxis thazard"
"598";"Other regions";"Silky shark";"Carcharhinus falciformis";"IOTC";NA;"FAL";"105789";"No TAC";"All areas";"51.57";"";"";"Carcharhinus falciformis"
"599";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IOTC";NA;"OCS";"105794";"No TAC";"All areas";"51.57";"";"";"Carcharhinus longimanus"
"600";"Other regions";"Requiem sharks";"Carcharhinus acronotus, Carcharhinus albimarginatus, Carcharhinus altimus, Carcharhinus amblyrhynchoides, Carcharhinus amblyrhynchos, Carcharhinus amboinensis, Carcharhinus borneensis, Carcharhinus brachyurus, Carcharhinus brevipinna, Carcharhinus cautus, Carcharhinus dussumieri, Carcharhinus falciformis, Carcharhinus fitzroyensis, Carcharhinus galapagensis, Carcharhinus hemiodon, Carcharhinus isodon, Carcharhinus leiodon, Carcharhinus leucas, Carcharhinus limbatus, Carcharhinus longimanus, Carcharhinus macloti, Carcharhinus melanopterus, Carcharhinus obscurus, Carcharhinus perezi, Carcharhinus plumbeus, Carcharhinus porosus, Carcharhinus sealei, Carcharhinus signatus, Carcharhinus sorrah, Carcharhinus tilstoni, Carcharhinus, Carcharhinus spp";"IOTC";NA;"CCN, ALS, CCA, CCY, AML, CCF, CCX, BRO, CCB, CCC, CCD, FAL, CCZ, CCG, CCK, CCO, CCJ, CCE, CCL, OCS, CCM, BLR, DUS, CCV, CCP, CCR, CCI, CCS, CCQ, CCU, CWZ";"108008000101, 108008000102, 108008000103, 108008000104, 108008000105, 108008000106, 108008000107, 108008000108, 108008000109, 108008000110, 108008000111, 108008000112, 108008000113, 108008000114, 108008000115, 108008000116, 108008000117, 108008000118, 108008000119, 108008000120, 108008000121, 108008000122, 108008000123, 108008000124, 108008000125, 108008000126, 108008000127, 108008000128, 108008000129, 108008000130";"No TAC";"All areas";"51.57";"";"";"Carcharhinus acronotus, Carcharhinus albimarginatus, Carcharhinus altimus, Carcharhinus amblyrhynchoides, Carcharhinus amblyrhynchos, Carcharhinus amboinensis, Carcharhinus borneensis, Carcharhinus brachyurus, Carcharhinus brevipinna, Carcharhinus cautus, Carcharhinus dussumieri, Carcharhinus falciformis, Carcharhinus fitzroyensis, Carcharhinus galapagensis, Carcharhinus hemiodon, Carcharhinus isodon, Carcharhinus leiodon, Carcharhinus leucas, Carcharhinus limbatus, Carcharhinus longimanus, Carcharhinus macloti, Carcharhinus melanopterus, Carcharhinus obscurus, Carcharhinus perezi, Carcharhinus plumbeus, Carcharhinus porosus, Carcharhinus sealei, Carcharhinus signatus, Carcharhinus sorrah, Carcharhinus tilstoni, Carcharhinus, Carcharhinus spp"
"601";"Other regions";"Dolphinfish";"Coryphaena hippurus";"IOTC";NA;"DOL";"126846";"No TAC";"All areas";"51.57";"";"";"Coryphaena hippurus"
"602";"Other regions";"Kawakawa";"Euthynnus affinis";"IOTC";NA;"KAW";"219708";"No TAC";"All areas";"51.57";"";"";"Euthynnus affinis"
"603";"Other regions";"Black marlin";"Istiompax indica";"IOTC";NA;"BLM";"712905";"No TAC";"All areas";"51.57";"";"";"Istiompax indica"
"604";"Other regions";"Indo-Pacific sailfish";"Istiophorus platypterus";"IOTC";NA;"SFA";"158812";"No TAC";"All areas";"51.57";"";"";"Istiophorus platypterus"
"605";"Other regions";"Shortfin mako";"Isurus oxyrinchus";"IOTC";NA;"SMA";"105839";"No TAC";"All areas";"51.57";"";"";"Isurus oxyrinchus"
"606";"Other regions";"Longfin mako shark";"Isurus paucus";"IOTC";NA;"LMA";"105840";"No TAC";"All areas";"51.57";"";"";"Isurus paucus"
"607";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IOTC";NA;"SKJ";"127018";"No TAC";"All areas";"51.57";"";"";"Katsuwonus pelamis"
"608";"Other regions";"Porbeagle";"Lamna nasus";"IOTC";NA;"POR";"105841";"No TAC";"All areas";"51.57";"";"";"Lamna nasus"
"609";"Other regions";"Blue marlin, Pacific blue marlin";"Makaira nigricans, Makaira mazara";"IOTC";NA;"BUM, BLZ";"126950, 219729";"No TAC";"All areas";"51.57";"";"";"Makaira nigricans, Makaira mazara"
