"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"fides_area";"area";"area_bis";"tac_area_description";"comments";"X";"X.1";"area_rdb"
"490";"Other regions";"Roughhead grenadier";"Macrourus berglax";"NAFO";NA;"RHG";"N1GRN.";"SA1-3";"21_1,21_2,21_3";"";"FIDES match";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s"
"491";"Other regions";"Capelin";"Mallotus villosus";"NAFO";NA;"CAP";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.N,21.3.O"
"492";"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"NAFO";NA;"OXN";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"493";"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"N1GRM.";"SA1";"21_1";"";"FIDES match";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F"
"494";"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.L,21.3.N,21.3.O"
"495";"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"*N3M.";"3M";"21_3_M";"";"FIDES match";NA;NA;"21.3.M"
"496";"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"N3LMNO";"3KLMNO";"21_3_K,21_3_L,21_3_M,21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.K,21.3.L,21.3.M,21.3.N,21.3.O"
"497";"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"N1GRN.";"SA1";"21_1";"";"FIDES match";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F"
"498";"Other regions";"Salmon";"Salmo salar";"NAFO";NA;"SAL";"No TAC";"NAFO S1 + 1CES Sub- area 14, NEAFC, NASCO";"21_1,27_14";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"499";"Other regions";"Knifetooth dogfish";"Scymnodon ringenes";"NAFO";NA;"SYR";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"500";"Other regions";"Beaked redfish";"Sebastes mentella";"NAFO";NA;"REB";"No TAC";"SA1";"21_1";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F"
"501";"Other regions";"Redfish";"Sebastes spp";"NAFO";NA;"RED";"N3LN.";"3LN";"21_3_L,21_3_N";"";"FIDES match";NA;NA;"21.3.L,21.3.N"
"502";"Other regions";"Redfish";"Sebastes spp";"NAFO";NA;"RED";"N3M.";"3M";"21_3_M";"";"FIDES match";NA;NA;"21.3.M"
"503";"Other regions";"Redfish";"Sebastes spp";"NAFO";NA;"RED";"N3O.";"3O";"21_3_O";"";"FIDES match";NA;NA;"21.3.O"
"504";"Other regions";"Greenland shark";"Somniosus microcephalus";"NAFO";NA;"GSK";"No TAC";"SA1-6";"21_1,21_2,21_3,21_4,21_5,12_6";"";"";NA;NA;"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2,21.2.G,21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.3.P,21.3.P.n,21.3.P.s21.4,21.4.R,21.4.S,21.4.T,21.4.V,21.4.W,21.4.X,21.4.V.n,21.4.V.s21.5,21.5.Y,21.5.Z,21.5.Z.e,21.5.Z.w12_6"
"505";"Other regions";"White hake";"Urophycis tenuis";"NAFO";NA;"HKW";"N3NO.";"3NO";"21_3_N,21_3_O";"";"FIDES match";NA;NA;"21.3.N,21.3.O"
"506";"Other regions";"Black scabbardfish";"Aphanopus carbo";"CECAF";NA;"BSF";"C3412-";"All areas";"34";"";"FIDES match";NA;NA;"34"
"507";"Other regions";"Intermediate scabbardfish";"Aphanopus intermedius";"CECAF";NA;"APH";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"508";"Other regions";"Deep water catsharks";"Apristurus spp.";"CECAF";NA;"API";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"509";"Other regions";"Striped red shrimp";"Aristeus varidens";"CECAF";NA;"ARV";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"510";"Other regions";"Grunt";"Brachydeuterus spp";"CECAF";NA;"HWX";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"511";"Other regions";"Atlantic pomfret";"Brama brama";"CECAF";NA;"POA";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"512";"Other regions";"Jack";"Caranx spp";"CECAF";NA;"TRE";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";NA;NA;"34.3.1,34.3.1.1,34.3.1.2,34.3.1.334.3.3,34.3.4,34.3.5,34.3.6"
"513";"Other regions";"Gulper shark";"Centrophorus spp.";"CECAF";NA;"CWO";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"514";"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"CECAF";NA;"CYO";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"515";"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"CECAF";NA;"CYP";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"516";"Other regions";"Black dogfish";"Centroscyllium fabricii";"CECAF";NA;"CFB";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"517";"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"CECAF";NA;"HXC";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"518";"Other regions";"Tongue sole";"Cynoglossus spp";"CECAF";NA;"YOX";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"519";"Other regions";"Kitefin shark";"Dalatias licha";"CECAF";NA;"SCK";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"520";"Other regions";"Birdbeak dogfish";"Deania calcea";"CECAF";NA;"DCA";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"521";"Other regions";"Scad";"Decapterus spp";"CECAF";NA;"SDX";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";NA;NA;"34.3.1,34.3.1.1,34.3.1.2,34.3.1.334.3.3,34.3.4,34.3.5,34.3.6"
"522";"Other regions";"Large-eye dentex";"Dentex macrophthalmus";"CECAF";NA;"DEL";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"523";"Other regions";"Anchovy";"Engraulis encrasicolus";"CECAF";NA;"ANE";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"524";"Other regions";"White grouper";"Epinephelus aeneus";"CECAF";NA;"GPW";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";NA;NA;"34.1.3,34.1.3.1,34.1.3.234.3.1,34.3.1.1,34.3.1.2,34.3.1.334.3.3,34.3.4,34.3.5,34.3.6"
"525";"Other regions";"Bonga shad";"Ethmalosa fimbriata";"CECAF";NA;"BOA";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";NA;NA;"34.3.1,34.3.1.1,34.3.1.2,34.3.1.334.3.3,34.3.4,34.3.5,34.3.6"
"526";"Other regions";"Great lanternshark";"Etmopterus princeps";"CECAF";NA;"ETR";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"527";"Other regions";"Velvet belly";"Etmopterus spinax";"CECAF";NA;"ETX";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"528";"Other regions";"Southern pink shrimp";"Farfantepenaeus notialis";"CECAF";NA;"SOP";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"529";"Other regions";"Lesser African threadfin";"Galeoides decadactylus";"CECAF";NA;"GAL";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";NA;NA;"34.1.3,34.1.3.1,34.1.3.234.3.1,34.3.1.1,34.3.1.2,34.3.1.334.3.3,34.3.4,34.3.5,34.3.6"
"530";"Other regions";"Mouse catshark";"Galeus murinus";"CECAF";NA;"GAM";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"531";"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"CECAF";NA;"SBL";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"532";"Other regions";"Common squid";"Loligo vulgaris";"CECAF";NA;"SQR";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"533";"Other regions";"Benguela hake";"Merluccius polli";"CECAF";NA;"HKB";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"534";"Other regions";"Senegalese hake";"Merluccius senegalensis";"CECAF";NA;"HKM";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"535";"Other regions";"Common octopus";"Octopus vulgaris";"CECAF";NA;"OCC";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"536";"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"CECAF";NA;"OXN";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"537";"Other regions";"axillary sea bream";"Pagellus acarne";"CECAF";NA;"SBA";"No TAC";"34.1.1";"34_1_1";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3"
"538";"Other regions";"Red pandora";"Pagellus bellottii";"CECAF";NA;"PAR";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"539";"Other regions";"Blue spotted sea bream";"Pagrus caeruleostictus";"CECAF";NA;"BSC";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"540";"Other regions";"Deepwater rose shrimp";"Parapenaeus longirostris";"CECAF";NA;"DPS";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"541";"Other regions";"Grunt";"Pomadasys spp";"CECAF";NA;"BGX";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"542";"Other regions";"West African croakers";"Pseudotolithus spp";"CECAF";NA;"CKW";"No TAC";"34.1.1";"34_1_1";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3"
"543";"Other regions";"Sardine";"Sardina pilchardus";"CECAF";NA;"PIL";"No TAC";"34.1.1, 34.1.3";"34_1_1,34_1_3";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.3,34.1.3.1,34.1.3.2"
"544";"Other regions";"Round sardinella";"Sardinella aurita";"CECAF";NA;"SAA";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"545";"Other regions";"Short-body sardinella";"Sardinella maderensis";"CECAF";NA;"SAE";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"546";"Other regions";"Chub mackerel";"Scomber colias";"CECAF";NA;"VMA";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"547";"Other regions";"Knifetooth dogfish";"Scymnodon ringenes";"CECAF";NA;"SYR";"No TAC";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.334.1.2,34.2"
"548";"Other regions";"Cuttlefish";"Sepia hierredda";"CECAF";NA;"CVT";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"549";"Other regions";"Common cuttlefish";"Sepia officinalis";"CECAF";NA;"CTC";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"550";"Other regions";"Sea bream";"Sparus spp";"CECAF";NA;"SBX";"No TAC";"34.1.1";"34_1_1";"";"";NA;NA;"34.1.1,34.1.1.1,34.1.1.2,34.1.1.3"
"551";"Other regions";"Horse mackerel";"Trachurus spp.";"CECAF";NA;"JAX";"No TAC";"All areas";"34";"";"";NA;NA;"34"
"552";"Other regions";"Jack mackerel";"Trachurus murphyi";"SPRFMO";NA;"CJM";"SPRFMO";"All areas";"81.870000000000005";"";"FIDES match";NA;NA;"81.870000000000005"
"553";"Other regions";"Wahoo";"Acanthocybium solandri";"ICCAT";NA;"WAH";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"554";"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"ICCAT";NA;"BTH";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"555";"Other regions";"Common thresher shark";"Alopias vulpinus";"ICCAT";NA;"ALV";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"556";"Other regions";"Bullet tuna";"Auxis rochei";"ICCAT";NA;"BLT";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"557";"Other regions";"Frigate tuna";"Auxis thazard";"ICCAT";NA;"FRZ";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"558";"Other regions";"Silky shark";"Carcharhinus falciformis";"ICCAT";NA;"FAL";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"559";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"ICCAT";NA;"OCS";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"560";"Other regions";"Requiem sharks";"Carcharhinus spp.";"ICCAT";NA;"CWZ";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"561";"Other regions";"Dolphinfish";"Coryphaena hippurus";"ICCAT";NA;"DOL";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"562";"Other regions";"Atlantic black skipjack";"Euthynnus alletteratus";"ICCAT";NA;"LTA";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"563";"Other regions";"Sailfish";"Istiophorus albicans";"ICCAT";NA;"SAI";"AE45W,AW45W";"All areas";"21,31,27,34,37";"";"FIDES match";NA;NA;"21,31,27,34,37"
"564";"Other regions";"Shortfin mako";"Isurus oxyrinchus";"ICCAT";NA;"SMA";"AN05N";"All areas";"21,31,27,34,37";"";"FIDES match";NA;NA;"21,31,27,34,37"
"565";"Other regions";"Longfin mako shark";"Isurus paucus";"ICCAT";NA;"LMA";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"566";"Other regions";"White marlin";"Kajikia albida";"ICCAT";NA;"WHM";"ATLANT";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"567";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"ICCAT";NA;"SKJ";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"568";"Other regions";"Porbeagle";"Lamna nasus";"ICCAT";NA;"POR";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"569";"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"ICCAT";NA;"BUM";"ATLANT";"All areas";"21,31,27,34,37";"";"FIDES match";NA;NA;"21,31,27,34,37"
"570";"Other regions";"Mobulidae-manta rays";"Mobula spp.";"ICCAT";NA;"RMV";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"571";"Other regions";"Plain bonito";"Orcynopsis unicolor";"ICCAT";NA;"BOP";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"572";"Other regions";"Blue shark";"Prionace glauca";"ICCAT";NA;"BSH";"AN05N, AS05N";"All areas";"21,31,27,34,37";"";"FIDES match";NA;NA;"21,31,27,34,37"
"573";"Other regions";"Whale shark";"Rhincodon typus";"ICCAT";NA;"RHN";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"574";"Other regions";"Atlantic bonito";"Sarda sarda";"ICCAT";NA;"BON";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"575";"Other regions";"Serra Spanish mackerel";"Scomberomorus brasiliensis";"ICCAT";NA;"BRS";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"576";"Other regions";"King mackerel";"Scomberomorus cavalla";"ICCAT";NA;"KGM";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"577";"Other regions";"Atlantic Spanish mackerel";"Scomberomorus maculatus";"ICCAT";NA;"SSM";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"578";"Other regions";"Cero";"Scomberomorus regalis";"ICCAT";NA;"CER";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"579";"Other regions";"West African Spanish mackerel";"Scomberomorus tritor";"ICCAT";NA;"MAW";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"580";"Other regions";"Scalopped hammerhead shark";"Sphyrna lewini";"ICCAT";NA;"SPL";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"581";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"ICCAT";NA;"SPK";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"582";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"ICCAT";NA;"SPZ";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"583";"Other regions";"Mediterranean spearfish";"Tetrapturus belone";"ICCAT";NA;"MSP";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"584";"Other regions";"Roundscale spearfish";"Tetrapturus georgii";"ICCAT";NA;"RSP";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"585";"Other regions";"Longbill spearfish";"Tetrapturus pfluegeri";"ICCAT";NA;"SPF";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"586";"Other regions";"Albacore tuna";"Thunnus alalunga";"ICCAT";NA;"ALB";"AS05N,AN05N";"All areas";"31,34,41,47";"";"FIDES match";NA;NA;"31,34,41,47"
"587";"Other regions";"Yellowfin tuna";"Thunnus albacares";"ICCAT";NA;"YFT";"ATLANT";"All areas";"21,27,37";"";"FIDES match";NA;NA;"21,27,37"
"588";"Other regions";"Blackfin tuna";"Thunnus atlanticus";"ICCAT";NA;"BLF";"No TAC";"All areas";"21,31,27,34,37";"";"";NA;NA;"21,31,27,34,37"
"589";"Other regions";"Bigeye tuna";"Thunnus obesus";"ICCAT";NA;"BET";"ATLANT";"All areas";"21,31,27,34,37";"";"FIDES match";NA;NA;"21,31,27,34,37"
"590";"Other regions";"Bluefin tuna";"Thunnus thynnus";"ICCAT";NA;"BFT";"AE45WM,AVARCH";"All areas";"31,27,34,37,47";"";"FIDES match";NA;NA;"31,27,34,37,47"
"591";"Other regions";"Swordfish";"Xiphias gladius";"ICCAT";NA;"SWO";"AN05N,AS05N,MED";"All areas";"21,31,27,34,37";"";"FIDES match";NA;NA;"21,31,27,34,37"
"592";"Other regions";"Wahoo";"Acanthocybium solandri";"IOTC";NA;"WAH";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"593";"Other regions";"Pelagic thresher shark";"Alopias pelagicus";"IOTC";NA;"PTH";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"594";"Other regions";"Bigeye thresher shark";"Alopias superciliosus";"IOTC";NA;"BTH";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"595";"Other regions";"Bullet tuna";"Auxis rochei";"IOTC";NA;"BLT";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"596";"Other regions";"Frigate tuna";"Auxis thazard";"IOTC";NA;"FRZ";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"597";"Other regions";"Silky shark";"Carcharhinus falciformis";"IOTC";NA;"FAL";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"598";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"IOTC";NA;"OCS";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"599";"Other regions";"Requiem sharks";"Carcharhinus spp.";"IOTC";NA;"CWZ";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"600";"Other regions";"Dolphinfish";"Coryphaena hippurus";"IOTC";NA;"DOL";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"601";"Other regions";"Kawakawa";"Euthynnus affinis";"IOTC";NA;"KAW";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"602";"Other regions";"Black marlin";"Istiompax indica";"IOTC";NA;"BLM";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"603";"Other regions";"Indo-Pacific sailfish";"Istiophorus platypterus";"IOTC";NA;"SFA";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"604";"Other regions";"Shortfin mako";"Isurus oxyrinchus";"IOTC";NA;"SMA";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"605";"Other regions";"Longfin mako shark";"Isurus paucus";"IOTC";NA;"LMA";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"606";"Other regions";"Skipjack tuna";"Katsuwonus pelamis";"IOTC";NA;"SKJ";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"607";"Other regions";"Porbeagle";"Lamna nasus";"IOTC";NA;"POR";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"608";"Other regions";"Blue marlin";"Makaira nigricans (or mazara)";"IOTC";NA;"BUM";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"609";"Other regions";"Mobulidae-manta rays";"Mobula spp.";"IOTC";NA;"RMV";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"610";"Other regions";"Blue shark";"Prionace glauca";"IOTC";NA;"BSH";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"611";"Other regions";"Whale shark";"Rhincodon typus";"IOTC";NA;"RHN";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"612";"Other regions";"Indo-Pacific king mackerel";"Scomberomorus guttatus";"IOTC";NA;"GUT";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"613";"Other regions";"Narrow-barred Spanish mackerel";"Scomberomorus commerson";"IOTC";NA;"COM";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"614";"Other regions";"Longtail tuna";"Thunnus tonggol";"IOTC";NA;"LOT";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"615";"Other regions";"Scalloped hammerhead shark";"Sphyrna lewini";"IOTC";NA;"SPL";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"616";"Other regions";"Great hammerhead shark";"Sphyrna mokarran";"IOTC";NA;"SPK";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"617";"Other regions";"Smooth hammerhead shark";"Sphyrna zygaena";"IOTC";NA;"SPZ";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"618";"Other regions";"Striped marlin";"Tetrapturus audax";"IOTC";NA;"MLS";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"619";"Other regions";"Shortbill spearfish";"Tetrapturus angustirostris";"IOTC";NA;"SSP";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"620";"Other regions";"Albacore tuna";"Thunnus alalunga";"IOTC";NA;"ALB";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"621";"Other regions";"Yellowfin tuna";"Thunnus albacares";"IOTC";NA;"YFT";"IOTC";"All areas";"51.57";"";"FIDES match";NA;NA;"51.57"
"622";"Other regions";"Bigeye tuna";"Thunnus obesus";"IOTC";NA;"BET";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"623";"Other regions";"Swordfish";"Xiphias gladius";"IOTC";NA;"SWO";"No TAC";"All areas";"51.57";"";"";NA;NA;"51.57"
"624";"Other regions";"Pelagic thresher";"Alopias pelagicus";"WCPFC";NA;"PTH";"No TAC";"All areas";"71";"";"";NA;NA;"71"
"625";"Other regions";"big eye thresher";"Alopias superciliosus";"WCPFC";NA;"BTH";"No TAC";"All areas";"71";"";"";NA;NA;"71"
"626";"Other regions";"Common thresher";"Alopias vulpinus";"WCPFC";NA;"ALV";"No TAC";"All areas";"71";"";"";NA;NA;"71"
"627";"Other regions";"Silky shark";"Carcharhinus falciformis";"WCPFC";NA;"FAL";"No TAC";"All areas";"71";"";"";NA;NA;"71"
"628";"Other regions";"Oceanic whitetip shark";"Carcharhinus longimanus";"WCPFC";NA;"OCS";"No TAC";"All areas";"71";"";"";NA;NA;"71"
"629";"Other regions";"Black marlin";"Istiompax indica";"WCPFC";NA;"BLM";"No TAC";"All areas";"71";"";"";NA;NA;"71"
"630";"Other regions";"Shortfin mako shark";"Isurus oxyrinchus";"WCPFC";NA;"SMA";"AN05N";"All areas";"71";"";"FIDES match";NA;NA;"71"
