"region";"spp_name";"latin_name";"rfmo";"rfmo_stock_id";"x3a_code";"worms_aphia_id";"fides_area";"area";"area_bis";"tac_area_description";"comments";"latin_name_join";"area_rdb";"include_in_table_2.1";"comments_dev";"area_rdbes"
"357";"Mediterranean and Black Sea";"Mediterranean starry ray";"Raja asterias";"GFCM";NA;"JRS";"105881";"No TAC";"GSAs 1-11";"37_1_1";"";"";"Raja asterias";"37_1_1";"yes";"";"37.1.1"
"358";"Mediterranean and Black Sea";"Thornback ray";"Raja clavata";"GFCM";NA;"RJC";"105883";"No TAC";"GSAs 1-16, 19-21";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";"Raja clavata";"37_1_1,37_1_2,37_1_3,37_2_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.2"
"359";"Mediterranean and Black Sea";"Rapa whelk";"Rapana venosa";"GFCM";NA;"RPW";"140416";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";"Rapana venosa";"37_4_1,37_4_2";"yes";"";"37.4.1,37.4.2"
"360";"Mediterranean and Black Sea";"Sardine";"Sardina pilchardus";"GFCM";NA;"PIL";"126421";"No TAC";"GSAs 1-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"";"";"Sardina pilchardus";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2"
"361";"Mediterranean and Black Sea";"Round sardinella";"Sardinella aurita";"GFCM";NA;"SAA";"126422";"No TAC";"GSAs 1-16, 19-27";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";"Sardinella aurita";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2"
"362";"Mediterranean and Black Sea";"Lizardfish";"Saurida lessepsianus";"GFCM";NA;"SZX";"932880";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";"Saurida lessepsianus";"37_3_1,37_3_2";"yes";"";"37.3.1,37.3.2"
"363";"Mediterranean and Black Sea";"Brushtooth lizardfish";"Saurida undosquamis";"GFCM";NA;"LIB";"126371";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";"Saurida undosquamis";"37_3_1,37_3_2";"yes";"";"37.3.1,37.3.2"
"364";"Mediterranean and Black Sea";"Turbot";"Scophthalmus maximus";"GFCM";NA;"TUR";"127149";"F3742C";"GSAs 28-29";"37_4_1,37_4_2";"Black Sea (Division 37.4.2) - EU waters";"FIDES match";"Scophthalmus maximus";"37_4_1,37_4_2";"yes";"";"37.4.1,37.4.2"
"365";"Mediterranean and Black Sea";"Atlantic chub mackerel";"Scomber colias";"GFCM";NA;"VMA";"151174";"No TAC";"GSAs 1-11, 22-27";"37_1_1,37_3_1,37_3_2";"";"";"Scomber colias";"37_1_1,37_3_1,37_3_2";"yes";"";"37.1.1,37.3.1,37.3.2"
"366";"Mediterranean and Black Sea";"Mackerel";"Scomber scombrus";"GFCM";NA;"MAC";"127023";"No TAC";"GSAs 1-16, 19-21";"37_1_1,37_1_2,37_1_3,37_2_2";"";"";"Scomber scombrus";"37_1_1,37_1_2,37_1_3,37_2_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.2"
"367";"Mediterranean and Black Sea";"All commercial sharks, rays and skates";"Selachii, Rajidae";"GFCM";NA;"SRX";NA;"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"Selachii,Rajidae";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2"
"368";"Mediterranean and Black Sea";"Cuttlefish";"Sepia officinalis";"GFCM";NA;"CTC";"141444";"No TAC";"GSAs 1-21";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"";"";"Sepia officinalis";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2"
"369";"Mediterranean and Black Sea";"Dusky spinefoot";"Siganus luridus";"GFCM";NA;"IGU";"127044";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";"Siganus luridus";"37_3_1,37_3_2";"yes";"";"37.3.1,37.3.2"
"370";"Mediterranean and Black Sea";"Marbled spinefoot";"Siganus rivulatus";"GFCM";NA;"SRI";"127045";"No TAC";"GSAs 22-27";"37_3_1,37_3_2";"";"";"Siganus rivulatus";"37_3_1,37_3_2";"yes";"";"37.3.1,37.3.2"
"371";"Mediterranean and Black Sea";"Sole";"Solea solea";"GFCM";NA;"SOL";"127160";"No TAC";"GSAs 17-18, 22-27";"37_2_1,37_3_1,37_3_2";"";"";"Solea solea";"37_2_1,37_3_1,37_3_2";"yes";"";"37.2.1,37.3.1,37.3.2"
"372";"Mediterranean and Black Sea";"Gilthead sea bream";"Sparus aurata";"GFCM";NA;"SBG";"151523";"No TAC";"GSAs 7, 22-23";"37_1_1,37_3_1";"";"";"Sparus aurata";"37_1_1,37_3_1";"yes";"";"37.1.1,37.3.1"
"373";"Mediterranean and Black Sea";"European barracuda";"Sphyraena sphyraena";"GFCM";NA;"YRS";"127068";"No TAC";"GSAs 12-16, 19-21";"37_2_2";"";"";"Sphyraena sphyraena";"37_2_2";"yes";"";"37.2.2"
"374";"Mediterranean and Black Sea";"Picarels";"Spicara smaris";"GFCM";NA;"SPC";"126830";"No TAC";"GSAs 17-18, 22-27";"37_2_1,37_3_1,37_3_2";"";"";"Spicara smaris";"37_2_1,37_3_1,37_3_2";"yes";"";"37.2.1,37.3.1,37.3.2"
"375";"Mediterranean and Black Sea";"European sprat";"Sprattus sprattus";"GFCM";NA;"SPR";"126425";"F3742C";"GSAs 28-29";"37_4_1,37_4_2";"";"FIDES match";"Sprattus sprattus";"37_4_1,37_4_2";"yes";"";"37.4.1,37.4.2"
"376";"Mediterranean and Black Sea";"Picked dogfish";"Squalus acanthias";"GFCM";NA;"DGS";"105923";"No TAC";"GSAs 28-29";"37_4_1,37_4_2";"";"";"Squalus acanthias";"37_4_1,37_4_2";"yes";"";"37.4.1,37.4.2"
"377";"Mediterranean and Black Sea";"Mantis shrimp";"Squilla mantis";"GFCM";NA;"MTS";"136137";"No TAC";"GSAs 17-18";"37_2_2";"";"";"Squilla mantis";"37_2_2";"yes";"";"37.2.2"
"378";"Mediterranean and Black Sea";"Mediterranean horse mackerel";"Trachurus mediterraneus";"GFCM";NA;"HMM";"126820";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"Trachurus mediterraneus";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2"
"379";"Mediterranean and Black Sea";"Blue jack mackerel";"Trachurus picturatus";"GFCM";NA;"JAA";"126821";"No TAC";"GSAs 1-11";"37_1_1";"";"";"Trachurus picturatus";"37_1_1";"yes";"";"37.1.1"
"380";"Mediterranean and Black Sea";"Atlantic horse mackerel";"Trachurus trachurus";"GFCM";NA;"HOM";"126822";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"Trachurus trachurus";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2"
"381";"Mediterranean and Black Sea";"Poor cod";"Trisopterus minutus";"GFCM";NA;"POD";"126446";"No TAC";"GSAs 1-29";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"";"";"Trisopterus minutus";"37_1_1,37_1_2,37_1_3,37_2_1,37_2_2,37_3_1,37_3_2,37_4_1,37_4_2";"yes";"";"37.1.1,37.1.2,37.1.3,37.2.1,37.2.2,37.3.1,37.3.2,37.4.1,37.4.2"
"382";"Mediterranean and Black Sea";"Clam";"Veneridae";"GFCM";NA;"CLV";"243";"No TAC";"GSAs 6, 13-21";"37_1_1,37_2_2";"";"";"Veneridae";"37_1_1,37_2_2";"yes";"";"37.1.1,37.2.2"
"118";"North-East Atlantic";"Queen scallop";"Aequipecten opercularis";"ICES";NA;"QSC";"140687";"No TAC";"7";"27_7";"";"";"Aequipecten opercularis";"27.7,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.7.c.1,27.7.c.2,27.7.j.1,27.7.j.2,27.7.k.1,27.7.k.2";"yes";"";"27.7,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2"
"119";"North-East Atlantic";"Smoothhead";"Alepocephalus bairdii";"ICES";NA;"ALC";"126682";"No TAC";"6, 12";"27_6,27_12";"";"";"Alepocephalus bairdii";"27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4";"yes";"";"27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c"
"120";"North-East Atlantic";"Sand eel";"Ammodytidae";"ICES";NA;"SAN";"125516";"No TAC";"6a";"27_6_A";"??";"";"Ammodytidae";"27.6.a,27.6.a.n,27.6.a.s";"yes";"";"27.6.a"
"121";"North-East Atlantic";"European Eel";"Anguilla anguilla";"ICES";NA;"ELE";"126281";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"Anguilla anguilla";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"122";"North-East Atlantic";"Black scabbardfish";"Aphanopus carbo";"ICES";NA;"BSF";"127085";"56712-";"5, 6, 7, 12";"27_5,27_6,27_7,27_12";"";"FIDES match";"Aphanopus carbo";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.7.c.1,27.7.c.2,27.7.j.1,27.7.j.2,27.7.k.1,27.7.k.2,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c"
"123";"North-East Atlantic";"Black scabbardfish";"Aphanopus carbo";"ICES";NA;"BSF";"127085";"8910-";"9, 10, 13";"27_9,27_10,27_13";"";"FIDES match but difference with area";"Aphanopus carbo";"27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27_13";"yes";"";"27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27_13"
"124";"North-East Atlantic";"Deep water catsharks";"Apristurus spp.";"ICES";NA;"CSN, CSQ, CSG, CSW, APD, APV, CSJ, CSZ, APQ, CSF, CSX, APM, APA, APX, APY, APW, APK, APZ, APP, CSV, APC, APJ, ASI, ASO, ASE, API";"108001000101, 108001000104, 108001000105, 108001000106, 108001000107, 108001000108, 108001000109, 108001000110, 108001000111, 108001000112, 108001000113, 108001000114, 108001000116, 108001000117, 108001000118, 108001000119, 108001000120, 108001000121, 108001000122, 108001000123, 108001000124, 108001000125, 108001000126, 108001000127, 108001000128";"No TAC";"5, 6, 7, 8, 9, 10";"27_5,27_6,27_8,27_9,27_10";"";"";"Apristurus brunneus,Apristurus canutus,Apristurus gibbosus,Apristurus herklotsi,Apristurus indicus,Apristurus investigatoris,Apristurus japonicus,Apristurus kampae,Apristurus laurussonii,Apristurus longicephalus,Apristurus macrorhynchus,Apristurus macrostomus,Apristurus manis,Apristurus microps,Apristurus micropterygeus,Apristurus nasutus,Apristurus parvipinnis,Apristurus platyrhynchus,Apristurus profundorum,Apristurus riveri,Apristurus saldanha,Apristurus sibogae,Apristurus sinensis,Apristurus spongiceps,Apristurus stenseni,Apristurus,Apristurus spp";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b"
"125";"North-East Atlantic";"Greater silver smelt";"Argentina silus";"ICES";NA;"ARU";"126715";"567.";"5, 6, 7";"27_5,27_6,27_7";"";"FIDES match";"Argentina silus";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.7.c.1,27.7.c.2,27.7.j.1,27.7.j.2,27.7.k.1,27.7.k.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2"
"126";"North-East Atlantic";"Meagre";"Argyrosomus regius";"ICES";NA;"MGR";"127007";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"Argyrosomus regius";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"127";"North-East Atlantic";"Red gurnard";"Aspitrigla cuculus";"ICES";NA;"GUR";"150662,127259";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"Aspitrigla cuculus,Chelidonichthys cuculus";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"128";"North-East Atlantic";"Alfonsinos";"Beryx spp.";"ICES";NA;"BXD, BYS, ALF";"161002000301, 161002000302";"3X14-";"mars-14";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_11,27_12,27_14";"";"FIDES match";"Beryx decadactylus,Beryx splendens,Beryx,Beryx spp";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27_11,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27_11,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"129";"North-East Atlantic";"Tusk";"Brosme brosme";"ICES";NA;"USK";"126447";"567EI.";"5, 6, 7";"27_5,27_6,27_7";"";"FIDES match";"Brosme brosme";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.7.c.1,27.7.c.2,27.7.j.1,27.7.j.2,27.7.k.1,27.7.k.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2"
"130";"North-East Atlantic";"Edible crab";"Cancer pagurus";"ICES";NA;"CRE";"107276";"No TAC";"All areas";"27_5,27_6,27_7_A,27_7_B,27_7_C,27_7_E,27_7_F,27_7_G,27_7_H,27_7_J,27_7_K,27_8,27_9,27_10,27_12,27_14";"";"";"Cancer pagurus";"27.5,27.5.a,27.5.b,27.5.b.1,27.5.b.2,27.5.a.1,27.5.a.2,27.5.b.1.a,27.5.b.1.b,27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.b,27.10.b.1,27.10.b.2,27.10.a,27.10.a.1,27.10.a.2,27.12,27.12.a,27.12.b,27.12.c,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2";"yes";"";"27.5,27.5.a,27.5.a.1,27.5.a.2,27.5.b,27.5.b.1,27.5.b.1.a,27.5.b.1.b,27.5.b.2,27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2,27.9,27.9.a,27.9.b,27.9.b.1,27.9.b.2,27.10,27.10.a,27.10.a.1,27.10.a.2,27.10.b,27.12,27.12.a,27.12.a.1,27.12.a.2,27.12.a.3,27.12.a.4,27.12.b,27.12.c,27.14,27.14.a,27.14.b,27.14.b.1,27.14.b.2"
"131";"North-East Atlantic";"Boarfish";"Capros aper";"ICES";NA;"BOR";"127419";"678-";"6, 7, 8";"27_6,27_7,27_8";"EU and international waters of VI, VII and VIII";"FIDES match";"Capros aper";"27.6,27.6.a,27.6.b,27.6.a.n,27.6.a.s,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.k,27.7.c.1,27.7.c.2,27.7.j.1,27.7.j.2,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.e,27.8.d.1,27.8.d.2,27.8.e.1,27.8.e.2";"yes";"";"27.6,27.6.a,27.6.b,27.6.b.1,27.6.b.2,27.7,27.7.a,27.7.b,27.7.c,27.7.c.1,27.7.c.2,27.7.d,27.7.e,27.7.f,27.7.g,27.7.h,27.7.j,27.7.j.1,27.7.j.2,27.7.k,27.7.k.1,27.7.k.2,27.8,27.8.a,27.8.b,27.8.c,27.8.d,27.8.d.1,27.8.d.2,27.8.e,27.8.e.1,27.8.e.2"
